,도서관명,시도명,시군구명,위도,경도
2612,가좌도서관,경기도,고양시 일산서구,37.68616531,126.7203004
2613,강촌공원작은도서관,경기도,고양시 일산동구,37.653332,126.781081
2614,고양 포돌이 안전도서관,경기도,고양시 덕양구,37.62870425,126.8298424
2615,고양윤창작은도서관,경기도,고양시 덕양구,37.705803,126.894709
2616,고양작은도서관,경기도,고양시 덕양구,37.702518,126.901195
2680,나룰도서관,경기도,하남시,37.55337669,127.2084378
2681,신장도서관,경기도,하남시,37.5378505,127.2143657
2736,교문2동작은도서관,경기도,구리시,37.587001,127.1341579
2737,수택1동작은도서관,경기도,구리시,37.59643908,127.1491615
2738,인창동작은도서관,경기도,구리시,37.606521,127.1331156
2739,교문도서관,경기도,구리시,37.595199,127.134575
2740,인창도서관,경기도,구리시,37.60528039,127.1458547
2741,토평도서관,경기도,구리시,37.58619614,127.145712
2742,수택작은도서관,경기도,구리시,37.591571,127.1386678
2743,갈매작은도서관,경기도,구리시,37.63112824,127.1165535
2845,해오름문고,경기도,군포시,37.342974,126.9366123
2846,산본녹색작은도서관,경기도,군포시,37.358664,126.926378
2847,글고운도서관,경기도,군포시,37.33638042,126.9334537
2848,송안작은도서관,경기도,군포시,37.31859922,126.9186768
2849,꿈미작은도서관,경기도,군포시,37.32178211,126.9443381
2863,동화나무도서관,경기도,군포시,37.3463472,126.9430786
2864,작은도서관버드나무에부는바람,경기도,군포시,37.3642081,126.9408751
2865,부곡도서관,경기도,군포시,37.32410237,126.935676
2866,사랑아이엔지작은도서관,경기도,군포시,37.3149437,126.9226607
2867,쁘레네 작은도서관별찌,경기도,군포시,37.3500574,126.9390939
2868,사랑이꽃피는작은도서관,경기도,군포시,37.35153812,126.9451153
2869,사랑이있는작은도서관,경기도,군포시,37.3601619,126.9434609
2870,산본도서관,경기도,군포시,37.36158124,126.928704
2871,삼성마을5단지작은도서관,경기도,군포시,37.3347496,126.9305619
2872,새봄작은도서관,경기도,군포시,37.3409834,126.9344157
2873,샤론작은도서관,경기도,군포시,37.3646266,126.9416921
2874,숲속작은도서관,경기도,군포시,37.34161205,126.9307452
2875,신산본자이2차아파트문고,경기도,군포시,37.345243,126.9568841
2876,어린이도서관,경기도,군포시,37.3721577,126.9321487
2877,우리마을도서관,경기도,군포시,37.3755307,126.9379985
2878,율곡마을작은도서관,경기도,군포시,37.3524569,126.930961
2879,재궁꿈나무도서관,경기도,군포시,37.3584406,126.939042
2880,주품북까페,경기도,군포시,37.3474117,126.9459444
2881,중앙도서관,경기도,군포시,37.3553231,126.9157251
2882,책놀이터작은도서관,경기도,군포시,37.3376796,126.9301936
2883,큰꿈작은도서관,경기도,군포시,37.3617052,126.9376125
2884,큰나무작은도서관,경기도,군포시,37.35302763,126.9397887
2885,테바작은도서관,경기도,군포시,37.35131366,126.9429801
2886,토리작은도서관,경기도,군포시,37.3247104,126.9404863
2887,하늘정원작은도서관,경기도,군포시,37.351087,126.9438741
2897,공군제8249부대작은도서관,경기도,군포시,37.3570793,126.9029277
2898,군포새마을문고,경기도,군포시,37.3593597,126.9264756
2899,궁내동작은도서관,경기도,군포시,37.3596595,126.9218473
2900,그리심작은도서관,경기도,군포시,37.37110178,126.9389008
2901,금정작은도서관,경기도,군포시,37.3654002,126.9392712
2902,꿈드림작은도서관,경기도,군포시,37.3451364,126.9363487
2903,꿈마을작은도서관,경기도,군포시,37.3385851,126.9316462
2904,꿈을노래하는작은도서관,경기도,군포시,37.32186029,126.9420139
2905,꿈쟁이도서관,경기도,군포시,37.3443121,126.9383311
2906,노루목작은도서관,경기도,군포시,37.3733685,126.9385783
2907,농심작은도서관,경기도,군포시,37.3608044,126.9539719
2908,느티나무작은도서관,경기도,군포시,37.3242474,126.9445981
2909,당동도서관,경기도,군포시,37.353715,126.9451679
2910,당정문화도서관,경기도,군포시,37.3472245,126.9548334
2911,대야도서관,경기도,군포시,37.3302814,126.9153469
3076,모두어린이 작은도서관,경기도,안산시,37.33120977,126.7917959
3077,안산다문화 작은도서관,경기도,안산시,37.33243625,126.7903427
3079,덕풍도서관,경기도,하남시,37.53351392,127.2005785
3080,세미도서관,경기도,하남시,37.54344377,127.1940924
3081,디지털도서관,경기도,하남시,37.56306517,127.1970085
3164,의왕시중앙도서관,경기도,의왕시,37.342241,126.969525
3165,의왕시글로벌도서관,경기도,의왕시,37.35793027,126.9713611
3166,내손도서관,경기도,의왕시,37.3875292,126.981612
3167,옥정호수도서관,경기도,양주시,37.82299986,127.0949313
3168,장흥작은도서관,경기도,양주시,37.7137571,126.9693719
3375,안산미디어라이브러리,경기도,안산시,37.30721498,126.8311697
3376,사이동꿈을키우는 작은도서관,경기도,안산시,37.2797194,126.8511041
3377,신길샛별 작은도서관,경기도,안산시,37.3374193,126.7777037
3378,석수골 작은도서관,경기도,안산시,37.34656968,126.8039368
3379,대추골도서관,경기도,장안구,37.306611,127.008094
3380,일월도서관,경기도,장안구,37.286894,126.977793
3381,광교홍재도서관,경기도,영통구,37.302936,127.047441
3382,영통도서관,경기도,영통구,37.257187,127.072059
3383,태장마루도서관,경기도,영통구,37.238669,127.051003
3384,광교푸른숲도서관,경기도,영통구,37.28095579,127.0668177
3385,매여울도서관,경기도,영통구,37.25932937,127.0473596
3386,망포글빛도서관,경기도,영통구,37.2406609,127.0443591
3387,슬기샘어린이도서관,경기도,장안구,37.297575,126.999111
3388,지혜샘어린이도서관,경기도,권선구,37.248008,127.040081
3389,바른샘어린이도서관,경기도,영통구,37.268857,127.052367
3390,희망샘도서관,경기도,권선구,37.247752,126.972927
3391,사랑샘도서관,경기도,영통구,37.295548,127.036051
3392,반달어린이도서관,경기도,영통구,37.250685,127.077386
3393,화홍어린이도서관,경기도,팔달구,37.285662,127.017118
3394,인도래작은도서관,경기도,팔달구,37.272494,127.027398
3395,한아름도서관,경기도,팔달구,37.273631,127.035011
3400,중앙도서관,경기도,안산시,37.3045533,126.8213625
3414,선경도서관,경기도,팔달구,37.283861,127.010433
3415,중앙도서관,경기도,팔달구,37.273582,127.012132
3416,창룡도서관,경기도,팔달구,37.290742,127.027549
3417,화서다산도서관,경기도,팔달구,37.285646,126.997429
3418,호매실도서관,경기도,권선구,37.266338,126.957993
3419,서수원도서관,경기도,권선구,37.273118,126.972071
3420,한림도서관,경기도,권선구,37.2375994,127.0250231
3421,버드내도서관,경기도,권선구,37.25682221,127.014776
3422,북수원도서관,경기도,장안구,37.297665,126.988306
3446,포천시립가산도서관,경기도,포천시,37.84821007,127.1861447
3447,포천시립일동도서관,경기도,포천시,37.954934,127.315553
3448,포천시립영중꿈나무도서관,경기도,포천시,38.005629,127.245302
3449,포천시립영북도서관,경기도,포천시,38.08772182,127.27423
3470,포천시립중앙도서관,경기도,포천시,37.908101,127.205771
3471,포천시립소흘도서관,경기도,포천시,37.8296046,127.137558
